Country,Year,Indicator,Value
AIMS: South and West Asia,2005,"Gross Enrollment Ratio, Primary",102.6839218139648
AIMS: South and West Asia,2006,"Gross Enrollment Ratio, Primary",103.6992721557617
AIMS: South and West Asia,2007,"Gross Enrollment Ratio, Primary",105.1753768920898
AIMS: South and West Asia,2008,"Gross Enrollment Ratio, Primary",105.2159576416016
AIMS: South and West Asia,2009,"Gross Enrollment Ratio, Primary",104.6190185546875
AIMS: South and West Asia,2010,"Gross Enrollment Ratio, Primary",104.9482192993164
AIMS: South and West Asia,2011,"Gross Enrollment Ratio, Primary",103.9188995361328
AIMS: South and West Asia,2012,"Gross Enrollment Ratio, Primary",105.4520568847656
AIMS: South and West Asia,2013,"Gross Enrollment Ratio, Primary",106.8928070068359
AIMS: South and West Asia,2014,"Gross Enrollment Ratio, Primary",105.6781234741211
AIMS: South and West Asia,2015,"Gross Enrollment Ratio, Primary",106.1996383666992
AIMS: South and West Asia,2016,"Gross Enrollment Ratio, Primary",110.9764175415039
AIMS: South and West Asia,2017,"Gross Enrollment Ratio, Primary",109.5047988891602
AIMS: South and West Asia,2018,"Gross Enrollment Ratio, Primary",99.0177001953125
AIMS: South and West Asia,2019,"Gross Enrollment Ratio, Primary",98.3392105102539
AIMS: South and West Asia,2020,"Gross Enrollment Ratio, Primary",99.54650115966797
AIMS: South and West Asia,2021,"Gross Enrollment Ratio, Primary",100.2987594604492
AIMS: South and West Asia,2022,"Gross Enrollment Ratio, Primary",105.9757766723633
AIMS: South and West Asia,2023,"Gross Enrollment Ratio, Primary",107.0162734985352
AIMS: South and West Asia,2024,"Gross Enrollment Ratio, Primary",112.0345306396484
ALB,1976,"Gross Enrollment Ratio, Primary",113.545539855957
ALB,1978,"Gross Enrollment Ratio, Primary",109.965690612793
ALB,1979,"Gross Enrollment Ratio, Primary",108.2179794311523
ALB,1980,"Gross Enrollment Ratio, Primary",104.2436065673828
ALB,1981,"Gross Enrollment Ratio, Primary",102.35205078125
ALB,1982,"Gross Enrollment Ratio, Primary",101.3010101318359
ALB,1983,"Gross Enrollment Ratio, Primary",100.6983337402344
ALB,1984,"Gross Enrollment Ratio, Primary",101.6966323852539
ALB,1985,"Gross Enrollment Ratio, Primary",101.4074096679688
ALB,1986,"Gross Enrollment Ratio, Primary",101.7681427001953
ALB,1987,"Gross Enrollment Ratio, Primary",100.8979873657227
ALB,1988,"Gross Enrollment Ratio, Primary",99.82990264892578
ALB,1989,"Gross Enrollment Ratio, Primary",99.37509155273438
ALB,1990,"Gross Enrollment Ratio, Primary",99.64820861816406
ALB,1991,"Gross Enrollment Ratio, Primary",100.5465087890625
ALB,1992,"Gross Enrollment Ratio, Primary",98.2557601928711
ALB,1993,"Gross Enrollment Ratio, Primary",97.58873748779297
ALB,1994,"Gross Enrollment Ratio, Primary",100.8047790527344
ALB,1995,"Gross Enrollment Ratio, Primary",102.8584899902344
ALB,1996,"Gross Enrollment Ratio, Primary",105.0447769165039
ALB,1997,"Gross Enrollment Ratio, Primary",106.6322021484375
ALB,1998,"Gross Enrollment Ratio, Primary",106.5915069580078
ALB,1999,"Gross Enrollment Ratio, Primary",107.296630859375
ALB,2000,"Gross Enrollment Ratio, Primary",108.3928680419922
ALB,2001,"Gross Enrollment Ratio, Primary",109.2000503540039
ALB,2002,"Gross Enrollment Ratio, Primary",110.3389205932617
ALB,2003,"Gross Enrollment Ratio, Primary",107.598258972168
ALB,2004,"Gross Enrollment Ratio, Primary",104.131721496582
ALB,2005,"Gross Enrollment Ratio, Primary",107.0161437988281
ALB,2006,"Gross Enrollment Ratio, Primary",105.477783203125
ALB,2007,"Gross Enrollment Ratio, Primary",103.4884414672852
ALB,2008,"Gross Enrollment Ratio, Primary",100.3830032348633
ALB,2009,"Gross Enrollment Ratio, Primary",100.9237365722656
ALB,2010,"Gross Enrollment Ratio, Primary",99.8618342722087
ALB,2011,"Gross Enrollment Ratio, Primary",101.5802736628907
ALB,2012,"Gross Enrollment Ratio, Primary",102.0673608915586
ALB,2013,"Gross Enrollment Ratio, Primary",101.474954848321
ALB,2014,"Gross Enrollment Ratio, Primary",105.7705818138585
ALB,2015,"Gross Enrollment Ratio, Primary",105.6886529916064
ALB,2016,"Gross Enrollment Ratio, Primary",105.3247774010769
ALB,2017,"Gross Enrollment Ratio, Primary",105.4149709083235
ALB,2018,"Gross Enrollment Ratio, Primary",104.5680153246388
ALB,2019,"Gross Enrollment Ratio, Primary",102.5895411514802
ALB,2020,"Gross Enrollment Ratio, Primary",100.0209700498347
ALB,2021,"Gross Enrollment Ratio, Primary",97.10750382848391
ALB,2022,"Gross Enrollment Ratio, Primary",96.37122993047566
ALB,2023,"Gross Enrollment Ratio, Primary",93.71381201377376
ALB,2024,"Gross Enrollment Ratio, Primary",111.5116500854492
ALECSO: Gulf countries,2010,"Gross Enrollment Ratio, Primary",120.6396331787109
ALECSO: Gulf countries,2011,"Gross Enrollment Ratio, Primary",121.5956115722656
ALECSO: Gulf countries,2012,"Gross Enrollment Ratio, Primary",122.2298431396484
ALECSO: Gulf countries,2013,"Gross Enrollment Ratio, Primary",101.6445693969727
ALECSO: Gulf countries,2014,"Gross Enrollment Ratio, Primary",102.440299987793
ALECSO: Gulf countries,2015,"Gross Enrollment Ratio, Primary",102.912109375
ALECSO: Gulf countries,2016,"Gross Enrollment Ratio, Primary",103.0322723388672
ALECSO: Gulf countries,2017,"Gross Enrollment Ratio, Primary",104.6616363525391
ALECSO: Gulf countries,2018,"Gross Enrollment Ratio, Primary",103.8933563232422
ALECSO: Gulf countries,2019,"Gross Enrollment Ratio, Primary",101.9543533325195
ALECSO: Gulf countries,2020,"Gross Enrollment Ratio, Primary",100.8224105834961
ALECSO: Gulf countries,2021,"Gross Enrollment Ratio, Primary",99.26217651367188
ALECSO: Gulf countries,2022,"Gross Enrollment Ratio, Primary",99.0921401977539
ALECSO: Gulf countries,2023,"Gross Enrollment Ratio, Primary",98.90099334716797
ALECSO: Least developed countries,1998,"Gross Enrollment Ratio, Primary",53.31184005737305
ALECSO: Least developed countries,1999,"Gross Enrollment Ratio, Primary",53.31203079223633
ALECSO: Least developed countries,2000,"Gross Enrollment Ratio, Primary",54.38127136230469
ALECSO: Least developed countries,2001,"Gross Enrollment Ratio, Primary",55.3896598815918
ALECSO: Least developed countries,2002,"Gross Enrollment Ratio, Primary",56.19720077514648
ALECSO: Least developed countries,2003,"Gross Enrollment Ratio, Primary",57.81972122192383
ALECSO: Least developed countries,2004,"Gross Enrollment Ratio, Primary",59.35102081298828
ALECSO: Least developed countries,2005,"Gross Enrollment Ratio, Primary",60.48184967041016
ALECSO: Least developed countries,2006,"Gross Enrollment Ratio, Primary",62.26409912109375
ALECSO: Least developed countries,2007,"Gross Enrollment Ratio, Primary",61.97085952758789
ALECSO: Least developed countries,2008,"Gross Enrollment Ratio, Primary",64.30362701416016
ALECSO: Least developed countries,2009,"Gross Enrollment Ratio, Primary",63.91801834106445
ALECSO: Least developed countries,2010,"Gross Enrollment Ratio, Primary",63.918701171875
ALECSO: Least developed countries,2011,"Gross Enrollment Ratio, Primary",63.38911056518555
ALECSO: Least developed countries,2012,"Gross Enrollment Ratio, Primary",63.79716873168945
ALECSO: Least developed countries,2013,"Gross Enrollment Ratio, Primary",64.930908203125
ALECSO: Least developed countries,2014,"Gross Enrollment Ratio, Primary",64.31391143798828
ALECSO: Least developed countries,2015,"Gross Enrollment Ratio, Primary",63.93938064575195
ALECSO: Least developed countries,2016,"Gross Enrollment Ratio, Primary",64.35279083251953
ALECSO: Least developed countries,2017,"Gross Enrollment Ratio, Primary",64.5312271118164
ALECSO: Least developed countries,2018,"Gross Enrollment Ratio, Primary",65.29680633544922
ALECSO: Least developed countries,2019,"Gross Enrollment Ratio, Primary",65.34956359863281
ALECSO: Least developed countries,2020,"Gross Enrollment Ratio, Primary",65.17024993896484
ALECSO: Maghreb countries,1970,"Gross Enrollment Ratio, Primary",69.54705810546875
ALECSO: Maghreb countries,1971,"Gross Enrollment Ratio, Primary",69.55577087402344
ALECSO: Maghreb countries,1972,"Gross Enrollment Ratio, Primary",72.43933868408203
ALECSO: Maghreb countries,1973,"Gross Enrollment Ratio, Primary",74.37203216552734
ALECSO: Maghreb countries,1974,"Gross Enrollment Ratio, Primary",76.78768920898438
ALECSO: Maghreb countries,1975,"Gross Enrollment Ratio, Primary",79.44023895263672
ALECSO: Maghreb countries,1976,"Gross Enrollment Ratio, Primary",81.84194946289062
ALECSO: Maghreb countries,1977,"Gross Enrollment Ratio, Primary",83.004150390625
ALECSO: Maghreb countries,1978,"Gross Enrollment Ratio, Primary",84.59110260009766
ALECSO: Maghreb countries,1979,"Gross Enrollment Ratio, Primary",86.3249282836914
ALECSO: Maghreb countries,1980,"Gross Enrollment Ratio, Primary",87.959228515625
ALECSO: Maghreb countries,1981,"Gross Enrollment Ratio, Primary",88.39930725097656
ALECSO: Maghreb countries,1982,"Gross Enrollment Ratio, Primary",89.59416961669922
ALECSO: Maghreb countries,1983,"Gross Enrollment Ratio, Primary",91.09622192382812
ALECSO: Maghreb countries,1984,"Gross Enrollment Ratio, Primary",91.58042907714844
ALECSO: Maghreb countries,1985,"Gross Enrollment Ratio, Primary",89.13329315185547
ALECSO: Maghreb countries,1986,"Gross Enrollment Ratio, Primary",88.84381866455078
ALECSO: Maghreb countries,1987,"Gross Enrollment Ratio, Primary",88.8176498413086
ALECSO: Maghreb countries,1988,"Gross Enrollment Ratio, Primary",88.66790008544922
ALECSO: Maghreb countries,1989,"Gross Enrollment Ratio, Primary",87.15628814697266
ALECSO: Maghreb countries,1990,"Gross Enrollment Ratio, Primary",87.42478942871094
ALECSO: Maghreb countries,1991,"Gross Enrollment Ratio, Primary",85.68408203125
ALECSO: Maghreb countries,1992,"Gross Enrollment Ratio, Primary",87.08647918701172
ALECSO: Maghreb countries,1993,"Gross Enrollment Ratio, Primary",88.45539855957031
ALECSO: Maghreb countries,1994,"Gross Enrollment Ratio, Primary",90.57601165771484
ALECSO: Maghreb countries,1995,"Gross Enrollment Ratio, Primary",92.29029083251953
ALECSO: Maghreb countries,1996,"Gross Enrollment Ratio, Primary",94.12052917480469
ALECSO: Maghreb countries,1997,"Gross Enrollment Ratio, Primary",95.63369750976562
ALECSO: Maghreb countries,1998,"Gross Enrollment Ratio, Primary",97.44451141357422
ALECSO: Maghreb countries,1999,"Gross Enrollment Ratio, Primary",100.6881408691406
ALECSO: Maghreb countries,2000,"Gross Enrollment Ratio, Primary",103.6868515014648
ALECSO: Maghreb countries,2001,"Gross Enrollment Ratio, Primary",104.5930328369141
ALECSO: Maghreb countries,2002,"Gross Enrollment Ratio, Primary",106.8010635375977
ALECSO: Maghreb countries,2003,"Gross Enrollment Ratio, Primary",107.819580078125
ALECSO: Maghreb countries,2004,"Gross Enrollment Ratio, Primary",108.0954971313477
ALECSO: Maghreb countries,2005,"Gross Enrollment Ratio, Primary",107.7915267944336
ALECSO: Maghreb countries,2006,"Gross Enrollment Ratio, Primary",107.5000610351563
ALECSO: Maghreb countries,2007,"Gross Enrollment Ratio, Primary",107.4732894897461
ALECSO: Maghreb countries,2008,"Gross Enrollment Ratio, Primary",106.074951171875
ALECSO: Maghreb countries,2009,"Gross Enrollment Ratio, Primary",106.7713317871094
ALECSO: Maghreb countries,2010,"Gross Enrollment Ratio, Primary",108.3666610717773
ALECSO: Maghreb countries,2011,"Gross Enrollment Ratio, Primary",108.5768127441406
ALECSO: Maghreb countries,2012,"Gross Enrollment Ratio, Primary",108.4607162475586
ALECSO: Maghreb countries,2013,"Gross Enrollment Ratio, Primary",108.3151168823242
ALECSO: Maghreb countries,2014,"Gross Enrollment Ratio, Primary",107.7136535644531
ALECSO: Maghreb countries,2015,"Gross Enrollment Ratio, Primary",106.8715362548828
ALECSO: Maghreb countries,2016,"Gross Enrollment Ratio, Primary",106.0301513671875
ALECSO: Maghreb countries,2017,"Gross Enrollment Ratio, Primary",105.9154510498047
ALECSO: Maghreb countries,2018,"Gross Enrollment Ratio, Primary",106.1775665283203
ALECSO: Maghreb countries,2019,"Gross Enrollment Ratio, Primary",106.3603973388672
ALECSO: Maghreb countries,2020,"Gross Enrollment Ratio, Primary",108.286376953125
ALECSO: Maghreb countries,2021,"Gross Enrollment Ratio, Primary",107.2084121704102
ALECSO: Maghreb countries,2022,"Gross Enrollment Ratio, Primary",109.0001602172852
ALECSO: Maghreb countries,2023,"Gross Enrollment Ratio, Primary",109.5972518920898
ALECSO: Maghreb countries,2024,"Gross Enrollment Ratio, Primary",109.6870498657227
ALECSO: Mashriq countries,1970,"Gross Enrollment Ratio, Primary",75.56755828857422
ALECSO: Mashriq countries,1971,"Gross Enrollment Ratio, Primary",70.28453063964844
ALECSO: Mashriq countries,1972,"Gross Enrollment Ratio, Primary",71.74771881103516
ALECSO: Mashriq countries,1973,"Gross Enrollment Ratio, Primary",73.15782165527344
ALECSO: Mashriq countries,1974,"Gross Enrollment Ratio, Primary",72.56088256835938
ALECSO: Mashriq countries,1975,"Gross Enrollment Ratio, Primary",74.00418853759766
ALECSO: Mashriq countries,1976,"Gross Enrollment Ratio, Primary",75.52378845214844
ALECSO: Mashriq countries,1977,"Gross Enrollment Ratio, Primary",76.01085662841797
ALECSO: Mashriq countries,1978,"Gross Enrollment Ratio, Primary",75.88506317138672
ALECSO: Mashriq countries,1979,"Gross Enrollment Ratio, Primary",78.78324127197266
ALECSO: Mashriq countries,1980,"Gross Enrollment Ratio, Primary",80.20086669921875
ALECSO: Mashriq countries,1981,"Gross Enrollment Ratio, Primary",79.96367645263672
ALECSO: Mashriq countries,1982,"Gross Enrollment Ratio, Primary",80.45781707763672
ALECSO: Mashriq countries,1983,"Gross Enrollment Ratio, Primary",80.98090362548828
ALECSO: Mashriq countries,1984,"Gross Enrollment Ratio, Primary",82.44294738769531
ALECSO: Mashriq countries,1985,"Gross Enrollment Ratio, Primary",83.6914291381836
ALECSO: Mashriq countries,1986,"Gross Enrollment Ratio, Primary",85.62348175048828
ALECSO: Mashriq countries,1987,"Gross Enrollment Ratio, Primary",87.87175750732422
ALECSO: Mashriq countries,1988,"Gross Enrollment Ratio, Primary",89.45600128173828
ALECSO: Mashriq countries,1989,"Gross Enrollment Ratio, Primary",89.86514282226562
ALECSO: Mashriq countries,1990,"Gross Enrollment Ratio, Primary",92.55502319335938
ALECSO: Mashriq countries,1991,"Gross Enrollment Ratio, Primary",94.9782485961914
ALECSO: Mashriq countries,1992,"Gross Enrollment Ratio, Primary",87.3759765625
ALECSO: Mashriq countries,1993,"Gross Enrollment Ratio, Primary",87.42308807373047
ALECSO: Mashriq countries,1994,"Gross Enrollment Ratio, Primary",91.75267028808594
ALECSO: Mashriq countries,1995,"Gross Enrollment Ratio, Primary",87.42138671875
ALECSO: Mashriq countries,1996,"Gross Enrollment Ratio, Primary",91.29017639160156
ALECSO: Mashriq countries,1997,"Gross Enrollment Ratio, Primary",92.26367950439453
ALECSO: Mashriq countries,1998,"Gross Enrollment Ratio, Primary",91.9228286743164
ALECSO: Mashriq countries,1999,"Gross Enrollment Ratio, Primary",92.39395141601562
ALECSO: Mashriq countries,2000,"Gross Enrollment Ratio, Primary",91.4458236694336
ALECSO: Mashriq countries,2001,"Gross Enrollment Ratio, Primary",92.06320190429688
ALECSO: Mashriq countries,2002,"Gross Enrollment Ratio, Primary",93.05715942382812
ALECSO: Mashriq countries,2003,"Gross Enrollment Ratio, Primary",94.24761962890625
ALECSO: Mashriq countries,2004,"Gross Enrollment Ratio, Primary",94.2544174194336
ALECSO: Mashriq countries,2005,"Gross Enrollment Ratio, Primary",94.52316284179688
ALECSO: Mashriq countries,2006,"Gross Enrollment Ratio, Primary",95.75818634033203
ALECSO: Mashriq countries,2007,"Gross Enrollment Ratio, Primary",96.569091796875
ALECSO: Mashriq countries,2008,"Gross Enrollment Ratio, Primary",96.5533676147461
ALECSO: Mashriq countries,2009,"Gross Enrollment Ratio, Primary",96.718017578125
ALECSO: Mashriq countries,2010,"Gross Enrollment Ratio, Primary",96.63999938964844
ALECSO: Mashriq countries,2011,"Gross Enrollment Ratio, Primary",94.97702026367188
ALECSO: Mashriq countries,2012,"Gross Enrollment Ratio, Primary",97.64389038085938
ALECSO: Mashriq countries,2013,"Gross Enrollment Ratio, Primary",92.91499328613281
ALECSO: Mashriq countries,2014,"Gross Enrollment Ratio, Primary",91.1297607421875
ALECSO: Mashriq countries,2015,"Gross Enrollment Ratio, Primary",91.36228942871094
ALECSO: Mashriq countries,2016,"Gross Enrollment Ratio, Primary",91.64366149902344
ALECSO: Mashriq countries,2017,"Gross Enrollment Ratio, Primary",92.0289077758789
ALECSO: Mashriq countries,2018,"Gross Enrollment Ratio, Primary",92.64801025390625
ALECSO: Mashriq countries,2019,"Gross Enrollment Ratio, Primary",93.49915313720703
ALECSO: Mashriq countries,2020,"Gross Enrollment Ratio, Primary",94.31072235107422
ALECSO: Mashriq countries,2021,"Gross Enrollment Ratio, Primary",94.95606994628906
ALECSO: Mashriq countries,2022,"Gross Enrollment Ratio, Primary",91.45355987548828
ALECSO: Mashriq countries,2023,"Gross Enrollment Ratio, Primary",95.70658874511719
ALECSO: Mashriq countries,2024,"Gross Enrollment Ratio, Primary",96.04400634765625
ALECSO: Member countries,1970,"Gross Enrollment Ratio, Primary",74.427001953125
ALECSO: Member countries,1971,"Gross Enrollment Ratio, Primary",69.90181732177734
ALECSO: Member countries,1972,"Gross Enrollment Ratio, Primary",71.22444152832031
ALECSO: Member countries,1973,"Gross Enrollment Ratio, Primary",72.33788299560547
ALECSO: Member countries,1974,"Gross Enrollment Ratio, Primary",72.7994384765625
ALECSO: Member countries,1975,"Gross Enrollment Ratio, Primary",74.27696990966797
ALECSO: Member countries,1976,"Gross Enrollment Ratio, Primary",75.75068664550781
ALECSO: Member countries,1977,"Gross Enrollment Ratio, Primary",76.43572235107422
ALECSO: Member countries,1978,"Gross Enrollment Ratio, Primary",76.8269271850586
ALECSO: Member countries,1979,"Gross Enrollment Ratio, Primary",69.80332946777344
ALECSO: Member countries,1980,"Gross Enrollment Ratio, Primary",79.13700103759766
ALECSO: Member countries,1981,"Gross Enrollment Ratio, Primary",78.96666717529297
ALECSO: Member countries,1982,"Gross Enrollment Ratio, Primary",79.61248016357422
ALECSO: Member countries,1983,"Gross Enrollment Ratio, Primary",80.21637725830078
ALECSO: Member countries,1984,"Gross Enrollment Ratio, Primary",80.97933197021484
ALECSO: Member countries,1985,"Gross Enrollment Ratio, Primary",80.81553649902344
ALECSO: Member countries,1986,"Gross Enrollment Ratio, Primary",81.5157470703125
ALECSO: Member countries,1987,"Gross Enrollment Ratio, Primary",82.44479370117188
ALECSO: Member countries,1988,"Gross Enrollment Ratio, Primary",83.1119384765625
ALECSO: Member countries,1989,"Gross Enrollment Ratio, Primary",83.0580825805664
ALECSO: Member countries,1990,"Gross Enrollment Ratio, Primary",84.04871368408203
